date,actual_reserves,required_reserves,spread,ruonia,m1_mad_score_spread,m1_mad_score_ruonia,m1_flag_end_of_period,repo_outstanding,cover_ratio_proxy,rate_spread_proxy,repo_delta_7d,repo_delta_30d,repo_rolling_7,repo_rolling_30,key_rate,m2_mad_score_repo_outstanding,m2_mad_score_cover_ratio_proxy,m2_mad_score_rate_spread_proxy,m2_mad_score_repo_delta_7d,m2_mad_score_repo_delta_30d,m2_mad_score_repo_rolling_7,m2_mad_score_repo_rolling_30,m2_flag_demand,offered_volume,demand_volume,placed_volume,cover_ratio,auction_yield,yield_spread,m3_mad_score_cover_ratio,m3_mad_score_yield_spread,m3_flag_nedospros,m3_flag_perespros,m4_tax_week_flag,m4_main_tax_day_flag,m4_vat_period_flag,m4_profit_tax_flag,m4_end_of_month_flag,m4_end_of_quarter_flag,m4_seasonal_factor,liquidity_deficit,weekly_delta,monthly_delta,liquidity_deficit_rolling_7,liquidity_deficit_rolling_30,num_placements,placements_delta_7d,m5_mad_score_liquidity_deficit,m5_mad_score_weekly_delta,m5_mad_score_monthly_delta,m5_mad_score_liquidity_deficit_rolling_7,m5_mad_score_liquidity_deficit_rolling_30,m5_mad_score_num_placements,m5_mad_score_placements_delta_7d,m5_flag_budget_drain,m1_score,m2_score,m3_score,m4_score,m5_score,m1_adjusted_score,m2_adjusted_score,m3_adjusted_score,m5_adjusted_score,double_count_correction_flag,m1_contribution,m2_contribution,m3_contribution,m5_contribution,raw_lsi_before_seasonal,raw_lsi,m4_contribution,lsi,status
2023-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Норма
2023-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668691.0,0.8998561527396365,0.0,0.0,-396762.69999999995,1668691.0,1866962.9200000002,7.5,-148.39767790262175,-2.0376073941613053,0.16118735407536913,0.1142289545567552,0.0,-1.877110405081753,-0.7963423114140444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2389.8,-488.7000000000003,1204.5,-2475.171428571429,-2968.3866666666668,2.0,0.0,-0.93597773138483,-1.1845334568187087,1.4093959731543626,-0.6451872329731094,-1.892884346270352,0.0,0.0,1.0,0.0,3.2237470815073825,0.0,0.0,48.187919463087255,0.0,3.2237470815073825,0.0,48.187919463087255,0,0.0,0.9671241244522147,0.0,12.046979865771814,13.014103990224028,13.014103990224028,0.0,13.014103990224028,Норма
2023-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668691.0,0.9017374748218763,0.0,0.0,-396740.3999999999,1668691.0,1853738.24,7.5,-117.66863676863679,-1.8140150535759283,0.23742966577263294,0.08525429930499755,0.0,-1.4472365878324607,-1.112081047645056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2398.8,-58.20000000000027,1025.1999999999998,-2483.485714285714,-2934.2133333333336,2.0,0.0,-0.9519665854507489,-0.18777494790460836,1.1950846660395105,-0.6605610768650139,-1.8020831488140612,0.0,0.0,1.0,0.0,4.748593315452659,0.0,0.0,43.90169332079021,0.0,4.748593315452659,0.0,43.90169332079021,0,0.0,1.4245779946357977,0.0,10.975423330197552,12.40000132483335,12.40000132483335,0.0,12.40000132483335,Норма
2023-03-15,2539.5,2453.2,86.30000000000018,0.23,-0.45508982035927475,1.0,0.0,1668691.0,0.9035494145585647,0.0,0.0,-396740.3999999999,1668691.0,1840513.5599999998,7.5,-115.65392307131262,-1.6288457289592908,0.7329385798512322,0.05728667305885835,0.0,-1.3867309769906193,-1.3260276773344968,0.0,154342.72197452103,124318.59403963388,124318.59403963388,0.8054710481272739,9.554930104413572,-0.5156506791359892,-1.9707148108102301,-0.2714533780114268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2391.9,451.9000000000001,845.0,-2418.9285714285716,-2906.0466666666666,2.0,0.0,-0.9411764705882358,0.9998835855646101,0.9798938679245283,-0.5467716694431818,-1.7241275611514293,0.0,0.0,1.0,20.0,14.658771597024645,20.0,0.0,59.59554906978276,20.0,14.658771597024645,20.0,59.59554906978276,0,4.0,4.397631479107393,5.0,14.89888726744569,28.296518746553083,28.296518746553083,0.0,28.296518746553083,Норма
2023-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668691.0,0.9052957406422163,0.0,0.0,-396740.3999999999,1668691.0,1827288.88,7.5,-113.70658820152143,-1.4592768090413613,0.5130536101759806,0.06940124416788472,0.0,-1.3292135043482705,-1.5485496862091044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2204.5,612.3000000000002,1089.1,-2331.4571428571426,-2869.7433333333333,2.0,0.0,-0.6162627327010889,1.3738927738927742,1.2669034931912373,-0.3905654183186436,-1.6267332861690837,0.0,0.0,1.0,0.0,10.261072203519612,0.0,0.0,72.81592534168023,0.0,10.261072203519612,0.0,72.81592534168023,0,0.0,3.0783216610558837,0.0,18.203981335420057,21.28230299647594,21.28230299647594,0.0,21.28230299647594,Норма
2023-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668691.0,0.9069799536768305,0.0,0.0,-396740.3999999999,1668691.0,1814064.2,7.5,-0.997309336443955,-1.3175505761684265,0.3282324838531102,0.12139917695258357,0.0,-0.9984327051362503,-1.6609957315013009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2314.5,-70.19999999999982,543.1999999999998,-2341.485714285714,-2851.6366666666663,2.0,0.0,-0.8101599578133243,-0.23224299065420517,0.6154028717218464,-0.41202854230377123,-1.5786964980544738,0.0,0.0,1.0,0.0,6.564649677062205,0.0,0.0,32.308057434436925,0.0,6.564649677062205,0.0,32.308057434436925,0,0.0,1.9693949031186613,0.0,8.077014358609231,10.046409261727893,10.046409261727893,0.0,10.046409261727893,Норма
2023-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Норма
2023-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Норма
2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668654.0,0.9085855150487512,-2.014657565726855e-05,-37.0,-396764.69999999995,1668685.7142857143,1800838.71,7.5,-0.0007670223938439088,-1.1819132028966275,-0.32906797095972157,-0.27899343544850663,0.0,-0.749287099716531,-1.795739011008116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.15,-2388.3,5.099999999999909,1032.2999999999997,-2340.7571428571428,-2817.226666666667,2.0,0.0,-0.9480473581904937,-0.041080083083314525,1.1897827363476214,-0.41485128309780067,-1.4912405009476941,0.0,0.0,1.0,0.0,0.0,0.0,10.0,43.79565472695243,0.0,0.0,0.0,30.74922616479971,1,0.0,0.0,0.0,7.687306541199927,7.687306541199927,9.840402522379916,2.1530959811799892,9.840402522379916,Норма
2023-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668614.4,0.9101341238382478,-4.178093745690709e-05,-76.60000000009313,-396375.90000000014,1668674.7714285715,1787626.18,7.5,-0.0007170693776095952,-1.0684082137258224,-1.4550088357159385,-0.7623529411776694,0.0,-0.7842522745319718,-1.9996194957786717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.15,-2193.9,103.59999999999991,1386.6,-2325.9571428571426,-2771.0066666666667,2.0,0.0,-0.6052724699221517,0.18932714617169352,1.5948215535339392,-0.3889697805706687,-1.3684303757107705,0.0,0.0,1.0,0.0,0.0,0.0,10.0,55.68297399411266,0.0,0.0,0.0,42.63654543195994,1,0.0,0.0,0.0,10.659136357989984,10.659136357989984,13.258006811688482,2.5988704536984972,13.258006811688482,Норма
2023-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1668495.8,0.9115875747796675,-0.00010664809260949211,-195.19999999995343,-396494.5,1668646.8857142855,1774409.6966666668,7.5,-0.0011205478744317808,-1.0160158517928919,-3.9779971054057777,-2.5758896151014787,0.0,-0.8269459084613224,-2.1230784017376583,0.0,169129.59969156265,162040.3782234428,134306.00681910678,0.9580840876993247,10.809728898861238,0.34175524518749967,-1.5972290793154398,0.19063431434595315,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.15,-2155.4,234.4000000000001,1490.6,-2292.4714285714285,-2721.32,2.0,0.0,-0.5355152587350736,0.4923916831223139,1.7170748816274035,-0.3279318024729274,-1.233960879006188,0.0,0.0,1.0,0.0,0.0,23.812686286919064,10.0,64.18933129499435,0.0,0.0,23.812686286919064,51.14290273284163,1,0.0,0.0,5.953171571729766,12.785725683210407,18.738897254940174,22.5497318431812,3.8108345882410255,22.5497318431812,Норма
2023-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765866.4,0.9654043872182911,0.053126078784721344,97175.3999999999,-299553.2000000002,1682529.0857142857,1764424.59,7.5,0.565900246479334,-0.6458121131613088,2239.318764212515,1333.32373114025,0.0,-0.615132042219577,-2.178986935455506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.15,-2063.5,335.3000000000002,1551.5,-2244.5714285714284,-2669.6033333333335,2.0,0.0,-0.3720971458961179,0.7282051282051284,1.7818882016571362,-0.24060921514832886,-1.0957640608418822,0.0,0.0,1.0,0.0,115.0,0.0,10.0,70.2018665972453,0.0,115.0,0.0,57.15543803509258,1,0.0,34.5,0.0,14.288859508773145,48.78885950877314,57.10718843508911,8.318328926315964,57.10718843508911,Напряжение
2023-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765866.4,0.9660011622567932,0.05315891923804015,97175.3999999999,-299570.1000000001,1696411.2857142857,1754438.9200000002,7.5,0.5742005247110539,-0.4297548743809293,1764.9216596160547,1142.7777777771507,0.0,-0.4218750143218034,-2.2632315046043234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.15,-2036.1,355.8000000000002,1512.5,-2193.742857142857,-2619.1866666666665,2.0,0.0,-0.32630073305918117,0.7759906759906762,1.731727188081937,-0.15025532573373807,-0.9620091970286518,0.0,0.0,1.0,0.0,115.0,0.0,10.0,70.15435728145226,0.0,115.0,0.0,57.107928719299544,1,0.0,34.5,0.0,14.276982179824886,48.776982179824884,57.09352950679861,8.316547326973726,57.09352950679861,Напряжение
2023-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3.5,3.5,3.5,Норма
2023-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,Норма
2023-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765866.4,0.9665776976657254,0.05319064590715688,97175.3999999999,-299556.6000000001,1710293.4857142854,1744453.7,7.5,0.5737504459950241,0.0058042366842362605,1377.4806207289357,999.8683127552828,0.0,-0.2762327494197013,-2.304242895897064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.4,-1973.8,230.70000000000005,1303.5000000000002,-2160.785714285714,-2575.736666666666,2.0,0.0,-0.22081447963800904,0.4854617352872761,1.477905638665133,-0.09530620205434892,-0.8519975840690668,0.0,0.0,1.0,0.0,115.11608473368473,0.0,30.0,59.26734747904818,0.0,115.11608473368473,0.0,46.220918916895464,1,0.0,34.53482542010542,0.0,11.555229729223866,46.09005514932929,67.526077209061,21.436022059731712,67.526077209061,Напряжение
2023-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765866.4,0.9671350059168603,0.053221314508262445,97175.3999999999,-299571.90000000014,1724175.6857142856,1734467.9699999997,7.5,0.5733006245688953,0.00859687347166157,1200.3184457070492,691.2297297298435,0.0,-0.1073303401100956,-2.3041617016734914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.4,-1538.9,775.5999999999999,1717.6,-2049.985714285714,-2518.483333333333,2.0,0.0,0.567361740707162,1.7644579723718101,1.9544303797468359,0.10665589071095302,-0.7028095603591397,0.0,0.0,1.0,0.0,115.17193746943323,0.0,40.0,105.72500185651617,0.0,115.17193746943323,0.0,92.67857329436345,1,0.0,34.55158124082997,0.0,23.16964332359086,57.72122456442083,84.80971439018916,27.088489825768328,84.80971439018916,Стресс
2023-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765966.4,0.9677279330638958,0.05332600196328026,97312.3999999999,-299003.6000000001,1738077.4571428571,1724501.1833333333,7.5,0.22324703346596372,0.011863707562994666,1065.1370681543988,528.932608696322,0.0,0.027951271891196398,-2.3544677050132417,1.0,146348.8288857841,133214.18403137443,115614.38847431634,0.9102511106210461,11.614845879595237,0.4025584903669994,-1.655855552031449,0.22155129892476405,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.4,539.0,2927.3,3941.1,-1631.7999999999997,-2387.1133333333337,2.0,0.0,4.335177292101205,6.779113185530923,4.499139019630354,0.8699958244167246,-0.3517896916271941,0.0,0.0,1.0,0.0,115.2372741512599,24.43102597849528,25.0,296.6863262346312,0.0,115.2372741512599,24.43102597849528,283.6398976724785,1,0.0,34.57118224537797,6.10775649462382,70.90997441811963,111.58891315812141,158.72447842136998,47.135565263248566,100.0,Стресс
2023-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1767867.2,0.9692740626053645,0.05441764216280373,99252.80000000005,-297077.1000000001,1752256.4285714284,1714598.6133333333,7.5,0.007510189128543476,0.02498323710568932,722.0359530984682,321.9153559268528,0.0,0.0892871648800882,-2.4773476546458815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.4,-1776.7,417.20000000000005,1329.9999999999998,-1572.1999999999996,-2342.78,2.0,0.0,0.13404679847632844,0.919114219114219,1.494961062757673,0.9791530604247771,-0.2331611356034588,0.0,0.0,1.0,0.0,115.49966474211378,0.0,25.0,70.9624416069644,0.0,115.49966474211378,0.0,57.916013044811685,1,0.0,34.649899422634135,0.0,14.479003261202921,49.128902683837055,71.28046375737188,22.151561073534822,71.28046375737188,Стресс
2023-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1772458.3,0.9722408411094513,0.05702621519718761,103962.5,-292423.0,1767108.2142857143,1704851.1800000002,7.5,0.024743310534009213,0.05296684382922103,566.4698854772832,240.28403050614997,45.812847626792575,0.17269046786348144,-2.4657105418130607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.4,-2364.8,-209.4000000000001,891.0999999999999,-1602.1142857142856,-2313.076666666667,2.0,0.0,-0.9379774463441257,-0.5427570093457948,0.9923270728355477,0.9034665695784475,-0.1530053165082552,0.0,0.0,1.0,0.0,116.05933687658442,0.0,15.0,39.84654145671095,0.0,116.05933687658442,0.0,26.800112894558232,1,0.0,34.81780106297533,0.0,6.700028223639558,41.517829286614884,59.624961001260836,18.107131714645952,59.624961001260836,Напряжение
2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Норма
2023-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Норма
2023-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1773210.1,0.9730824278580557,0.004029993640043774,7343.700000000186,-291577.7999999998,1768157.3142857142,1695131.9199999997,7.5,0.027565261846903655,0.05936090099724286,24.533741420659265,16.673247106877504,34.25515867833309,0.17301516664172573,-2.4920976906262315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1978.7,84.79999999999995,1271.1000000000001,-1589.9999999999998,-2270.7066666666665,2.0,0.0,-0.25810541568556417,0.15291319857312713,1.4406214039125436,0.9074976667012353,-0.04017877461109301,0.0,0.0,1.0,0.0,116.18721801994485,0.0,0.0,51.87069204971341,0.0,116.18721801994485,0.0,51.87069204971341,0,0.0,34.856165405983454,0.0,12.967673012428353,47.82383841841181,47.82383841841181,0.0,47.82383841841181,Напряжение
2023-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1773219.3,0.9735033405233137,0.004036766751035255,7352.90000000014,104431.5,1769207.7285714285,1698612.97,7.5,0.027599794903672075,0.06105766623804351,17.7034834316203,16.387118341878544,159.83492093884607,0.18586566551155279,-2.5403389203270423,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2145.4,-109.30000000000018,1002.0999999999999,-1605.6142857142856,-2237.3033333333337,2.0,0.0,-0.5606527651858568,-0.3094159713945177,1.1310701956271578,0.8721717119537149,0.05122138380866883,0.0,0.0,1.0,0.0,116.22115332476088,0.0,0.0,42.62140391254316,0.0,116.22115332476088,0.0,42.62140391254316,0,0.0,34.86634599742826,0.0,10.65535097813579,45.521696975564055,45.521696975564055,0.0,45.521696975564055,Напряжение
2023-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1773257.1,0.9739269928599436,0.004059198311474498,7390.700000000186,104566.1000000001,1770263.5428571426,1702098.5066666668,7.5,0.027741680723873636,0.057911482947066564,17.609216089953005,16.205898476047185,156.3245436105591,0.19631699084589746,-2.268183610603585,1.0,134099.01416242565,244855.28328454477,112406.34882848524,1.8259290332139733,14.049889996807698,2.837602607579461,0.5638791319233952,1.5051595959732396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1797.0,176.79999999999995,1309.4,-1580.357142857143,-2193.6566666666668,2.0,0.0,0.08334094020994995,0.37501490046489444,1.4837222702391246,0.9153054114732526,0.16979399808157855,0.0,0.0,1.0,0.0,116.15822965894134,41.380774557932696,0.0,58.84156221827938,0.0,116.15822965894134,41.380774557932696,58.84156221827938,0,0.0,34.8474688976824,10.345193639483174,14.710390554569845,59.903053091735416,59.903053091735416,0.0,59.903053091735416,Напряжение
2023-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1773068.4,0.9742156869004539,0.0039571521194879285,7202.0,104377.3999999999,1771292.4000000001,1705577.7533333334,7.5,0.03959514214557072,0.05306071787336989,16.982654461014906,15.541648683645764,9.264406022921873,0.12209182273505226,-2.034179456663663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7859.0,-6320.1,-4998.4,-2483.2285714285713,-2360.27,2.0,0.0,-10.958515283842793,-15.121869782971613,-5.796884016156954,-0.7167019027484139,-0.28787546590659874,0.0,0.0,0.0,0.0,116.06121435746739,0.0,0.0,0.0,0.0,116.06121435746739,0.0,0.0,0,0.0,34.818364307240216,0.0,0.0,34.818364307240216,34.818364307240216,0.0,34.818364307240216,Норма
2023-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1772992.4,0.9745552760485374,0.0038619597971863975,7026.0,104301.3999999999,1772296.1142857145,1709054.4666666666,7.5,0.0731843081998058,0.04116342244593612,16.196784074521908,12.83170486713433,4.155468418821543,0.05268972169349286,-1.986379633581716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6211.0,-6750.0,-3472.5,-3447.5142857142855,-2476.02,2.0,0.0,-7.959970887918485,-16.100142721217892,-4.004702374125474,-2.457020574434072,-0.606255034048473,0.0,0.0,0.0,0.0,115.82326844891872,0.0,0.0,0.0,0.0,115.82326844891872,0.0,0.0,0,0.0,34.746980534675615,0.0,0.0,34.746980534675615,34.746980534675615,0.0,34.746980534675615,Норма
2023-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Норма
2023-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Норма
2023-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1773055.4,0.9749596635364223,0.0028528638904117836,5188.199999999953,104364.3999999999,1773037.2857142857,1712533.28,7.5,0.07332482208023111,0.02978193847996428,11.698373338599797,8.213075827130638,4.1560261213033565,0.054606605292364864,-1.8867753943955754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5936.0,-4159.3,-3234.7,-4041.7,-2583.8433333333332,2.0,0.0,-7.4708454810495635,-9.86260623229462,-3.6813898035653465,-3.52507329115877,-0.915537227949599,0.0,0.0,0.0,0.0,115.59563876959929,0.0,0.0,0.0,0.0,115.59563876959929,0.0,0.0,0,0.0,34.67869163087978,0.0,0.0,34.67869163087978,34.67869163087978,0.0,34.67869163087978,Норма
2023-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1772896.0,0.9752323902467193,0.00024076946262552545,437.69999999995343,104205.0,1773099.8142857142,1716006.78,7.5,0.07118086942230353,0.028282895334355483,0.8459260157206889,0.41779220159394365,4.154295609015323,0.04968208348973801,-1.753658088485361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1594.9,769.9000000000001,1115.1999999999998,-3931.714285714286,-2546.67,2.0,0.0,0.4393221574344022,1.7576608187134506,1.253535467813101,-3.3270842976906843,-0.8138272510544659,0.0,0.0,1.0,0.0,17.48417822110089,0.0,0.0,89.01036887921907,0.0,17.48417822110089,0.0,89.01036887921907,0,0.0,5.245253466330267,0.0,22.252592219804768,27.497845686135037,27.497845686135037,0.0,27.497845686135037,Норма
2023-04-12,3634.2,3547.9,86.29999999999973,0.21,-0.45508982035928836,0.3333333333333327,0.0,1768792.8,0.9733565341542684,-0.002430814857636064,-4417.300000000047,100101.80000000005,1772468.7714285715,1719343.5066666668,7.5,0.01908781411969398,0.003030493390181218,-9.967730958779617,-6.9927180623693905,4.110962992449556,0.03786163729555259,-1.6909221309490157,0.0,90473.10801923215,199274.61990970743,67775.9240909249,2.2025839973061054,6.770582791343312,-3.697390862330426,1.4856746380101233,-1.9211826541414534,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1363.6,615.1000000000001,1025.1,-3843.8428571428567,-2512.5,2.0,0.0,0.8660845588235295,1.3928905519176804,1.1472776462631047,-3.168113928447377,-0.71405769848186,0.0,0.0,1.0,6.666666666666654,0.06060986780362436,19.713492760202467,0.0,88.12505514008629,6.666666666666654,0.06060986780362436,19.713492760202467,88.12505514008629,0,1.3333333333333308,0.018182960341087306,4.928373190050617,22.031263785021572,28.311153268746608,28.311153268746608,0.0,28.311153268746608,Норма
